mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.3722041130065918,0.016356706619262695,0.1,0.1,1.001,balanced,-1,0.020000010000000002,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.01578649393707764,0.0007976892224646109,0.0,0.0
0.37379941940307615,0.016556692123413087,0.1,0.1,1.001,balanced,-1,0.04000001,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.007035085797381657,0.0017390520131923472,0.0,0.0
0.36841392517089844,0.015958213806152345,0.1,0.1,1.001,balanced,-1,0.06000001,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0033730841668188584,6.143617022860109e-07,0.0,0.0
0.3751959800720215,0.01655611991882324,0.1,0.1,1.001,balanced,-1,0.08000001,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.012463096881434798,0.000488500029195664,0.0,0.0
30.378133153915407,0.015558385848999023,0.7715,0.967125,1.001,balanced,126,1e-08,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",29,0.76375,0.97078125,0.769375,0.9671875,0.75625,0.96734375,0.78875,0.96390625,0.779375,0.96640625,0.6483203822750001,0.0007979394287650907,0.011460530092452084,0.0022043990110685707
12.074299240112305,0.015758180618286134,0.781375,0.96265625,1.001,balanced,126,0.020000010000000002,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",23,0.775625,0.96625,0.7775,0.96390625,0.76875,0.9625,0.796875,0.9584375,0.788125,0.9621875,0.9746819363873576,0.0009771164053387945,0.00993258526265945,0.0025502757203878903
9.493802261352538,0.01515974998474121,0.783125,0.9602812500000001,1.001,balanced,126,0.04000001,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",19,0.7775,0.9640625,0.78375,0.961875,0.7725,0.959375,0.7975,0.9559375,0.784375,0.96015625,0.34811475327195635,0.0003988027964603534,0.008403868156985815,0.00270344109423529
8.537161540985107,0.015758514404296875,0.7825,0.9577187500000001,1.001,balanced,126,0.06000001,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",20,0.775,0.96140625,0.784375,0.9603125,0.771875,0.9575,0.79625,0.95296875,0.785,0.95640625,0.2952170313025079,0.0009775251527699565,0.008578679968386755,0.002988585054001303
7.958309888839722,0.01655588150024414,0.784625,0.95471875,1.001,balanced,126,0.08000001,"{'SVM__C': 1.001, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",14,0.775625,0.96015625,0.7875,0.9534375,0.771875,0.9546875,0.799375,0.9509375,0.78875,0.954375,0.14663765051705133,0.0007979752035670426,0.009863125772289415,0.0030207614933986577
0.35804171562194825,0.016356754302978515,0.1,0.1,1.251,balanced,-1,1e-08,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.005201909533166424,0.000488675026697694,0.0,0.0
0.36801533699035643,0.016755342483520508,0.1,0.1,1.251,balanced,-1,0.020000010000000002,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.005534774722232332,0.0007462891973695359,0.0,0.0
0.3646241188049316,0.01615729331970215,0.1,0.1,1.251,balanced,-1,0.04000001,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.004910398194940296,0.00039916062722445425,0.0,0.0
0.3646245956420898,0.016955232620239256,0.1,0.1,1.251,balanced,-1,0.06000001,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.00623101080802362,0.0012616528535797868,0.0,0.0
0.3640262603759766,0.01615734100341797,0.1,0.1,1.251,balanced,-1,0.08000001,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",31,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0028906946089798987,0.0007465568253592854,0.0,0.0
29.305801677703858,0.016556262969970703,0.771125,0.9670624999999999,1.251,balanced,126,1e-08,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",30,0.765625,0.96921875,0.77125,0.968125,0.7575,0.96640625,0.785,0.96453125,0.77625,0.96703125,0.614019226234187,0.001352226689549717,0.00932402809948578,0.0015885331283923747
11.892584896087646,0.015559053421020508,0.780125,0.9621562499999999,1.251,balanced,126,0.020000010000000002,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",25,0.773125,0.96515625,0.781875,0.9625,0.768125,0.96234375,0.794375,0.95875,0.783125,0.96203125,0.96957097239279,0.0013536961199795122,0.009034655499796361,0.00203820923239006
9.050986576080323,0.015758609771728514,0.7825,0.9595,1.251,balanced,126,0.04000001,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",20,0.779375,0.96109375,0.7825,0.96109375,0.77,0.958125,0.7925,0.956875,0.788125,0.9603125,0.3514316071346348,0.0015956879374572242,0.007715649681005464,0.001704199775554477
8.460565519332885,0.01456146240234375,0.7835,0.9574374999999999,1.251,balanced,126,0.06000001,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",16,0.7825,0.9603125,0.783125,0.958125,0.771875,0.955625,0.7925,0.95421875,0.7875,0.95890625,0.25700255454356724,0.00048807201615040766,0.006830538046157127,0.0022154464843457686
7.573339462280273,0.015558910369873048,0.7855,0.953125,1.251,balanced,126,0.08000001,"{'SVM__C': 1.251, 'SVM__class_weight': 'balanced', 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",13,0.7825,0.95890625,0.795625,0.94796875,0.769375,0.9503125,0.793125,0.95109375,0.786875,0.95734375,0.22596872680882932,0.001196448042004393,0.009290452088031014,0.004238956239453288
