mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
4.1915980815887455,0.020537900924682616,0.5723101688092153,0.7056931966721417,balanced,gini,37,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 37}",75,0.5547926616618525,0.7216363986131884,0.5623495210602607,0.6783080544326621,0.5851266307286946,0.719562516453648,0.5711851632194133,0.7076793696993772,0.5881094472038946,0.7012796441618333,0.15669322957366663,0.0007964656230540541,0.012816459396673448,0.01561994919240505
4.538060569763184,0.02333807945251465,0.5738687148875152,0.7086036687846309,balanced,gini,38,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 38}",60,0.5610027269267517,0.7340619893481813,0.5654279343238912,0.6822828622042714,0.5851266307286946,0.719562516453648,0.5683600217461141,0.7074590427404206,0.5894352188202733,0.6996519331766332,0.1406239491716838,0.0020534931955854766,0.011279988432492533,0.017563889241090612
4.441717910766601,0.023537302017211915,0.5737106666365683,0.70487561727467,balanced,gini,39,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 39}",63,0.5604750440866523,0.7146142606410113,0.5668453687675482,0.6802752180641395,0.5851266307286946,0.719562516453648,0.5683600217461141,0.7074590427404206,0.5877548372748165,0.7024670484741303,0.2239359398447786,0.001738603485630796,0.010756689019056737,0.013624985242059824
4.654393672943115,0.023137474060058595,0.5734091782925888,0.706644242492046,balanced,gini,40,"{'DT__class_weight': 'balanced', 'DT__criterion': 'gini', 'DT__max_depth': 40}",64,0.5591316271074159,0.735262156215146,0.5660039214040009,0.674822312177193,0.5851266307286946,0.719562516453648,0.5683600217461141,0.7074590427404206,0.588433167766328,0.6961151848738222,0.2615904692146565,0.0009773986280524607,0.011377445282498583,0.02054276997264871
0.6500609874725342,0.021143770217895506,0.5889437655201102,0.5928555815258563,balanced,entropy,1,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 1}",5,0.6051748076625346,0.590860359153042,0.5717921902819312,0.5955268806399209,0.5841870247952251,0.5918611564088904,0.5781785158277115,0.5952184014853753,0.6053821632441249,0.590811109942053,0.01004098262590874,0.0007460727206495687,0.013902438341230158,0.0020913352101044973
0.688358211517334,0.021741676330566406,0.5889437655201102,0.5928555815258563,balanced,entropy,2,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 2}",5,0.6051748076625346,0.590860359153042,0.5717921902819312,0.5955268806399209,0.5841870247952251,0.5918611564088904,0.5781785158277115,0.5952184014853753,0.6053821632441249,0.590811109942053,0.03075561481748847,0.0009773890645261168,0.013902438341230158,0.0020913352101044973
0.7071081638336182,0.021741914749145507,0.5879984758623731,0.592766200660237,balanced,entropy,3,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 3}",11,0.6051748076625346,0.590860359153042,0.5717921902819312,0.5955268806399209,0.5841870247952251,0.5918611564088904,0.5781785158277115,0.5952184014853753,0.600654236785529,0.5903642056139564,0.016984008767171876,0.0019336689680276731,0.01287537900653701,0.0021842875262581894
0.7579719066619873,0.022938871383666994,0.5872401972268714,0.5946853414877045,balanced,entropy,4,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 4}",16,0.6038196712514318,0.5935214225192589,0.5722277303516176,0.5963091500690794,0.5841870247952251,0.5918611564088904,0.5782594459683198,0.5960892919708967,0.5977012133343218,0.5956456864703967,0.02136233252849212,0.002522985276552614,0.011830042754563794,0.0017239966634821661
0.7697404384613037,0.022341156005859376,0.5870782076965249,0.5953633507482174,balanced,entropy,5,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 5}",17,0.6037388688527725,0.5939645278010739,0.5704043886140998,0.5971143996154005,0.5841870247952251,0.5918611564088904,0.5793541651221984,0.5982309834453257,0.5977012133343218,0.5956456864703967,0.021542479382692117,0.0016204640211996044,0.01213721976989318,0.002262356015691412
0.8453376770019532,0.022739744186401366,0.5864203555402719,0.5978008647927453,balanced,entropy,6,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 6}",21,0.604174029862346,0.5947469868840837,0.5692832819286986,0.6001450738076599,0.5811601602145412,0.5947265512698182,0.5789186250525119,0.5998942291699004,0.5985605555143697,0.5994914828322646,0.015965502954203882,0.0007463149356449119,0.01296388501883442,0.0025105080599337254
0.8936092376708984,0.0221405029296875,0.5877702372481658,0.5992850807832626,balanced,entropy,7,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 7}",13,0.6040620784474097,0.5955878061749421,0.5714094335941841,0.5999629115187153,0.5811601602145412,0.5947265512698182,0.5786449452640423,0.6007170262215124,0.6035708107840957,0.6054311087313253,0.060079010182845984,0.0009768440098809582,0.013489009644815208,0.0038660991357359594
0.9191412448883056,0.020743894577026366,0.5869423053157041,0.60112600782416,balanced,entropy,8,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 8}",19,0.6040620784474097,0.5955878061749421,0.570205910751018,0.6038791788407263,0.5811601602145412,0.5947265512698182,0.576629105196827,0.6046156616990953,0.6026496898707588,0.6068208411362181,0.03298541158767143,0.0007461751254211315,0.0138546911075031,0.004976213077506761
1.0140869140625,0.021347475051879884,0.587280718897688,0.6042912014672973,balanced,entropy,9,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 9}",15,0.6040620784474097,0.5955878061749421,0.5695783749879617,0.6044639659028316,0.5831986482515427,0.6004940783074407,0.5781358885017421,0.612089300304777,0.6014239998023081,0.6088208566464952,0.040124610305937614,0.00048580930233600733,0.013381926662119152,0.005857050503074605
1.137157392501831,0.02094435691833496,0.5877730814689317,0.6086474820521783,balanced,entropy,10,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 10}",12,0.6036765708202184,0.6058962182585315,0.5703682736685622,0.6039322395646536,0.5831174667927707,0.6011144257019818,0.5779048360392418,0.6183370482762006,0.6037944497986013,0.6139574784595239,0.04369364686845525,0.0008922301505691845,0.013650075847444322,0.006459623171816802
1.191412353515625,0.02074885368347168,0.5870117113591328,0.6097447412110704,balanced,entropy,11,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 11}",18,0.6036765708202184,0.6058962182585315,0.5701247292922458,0.6049300513018092,0.583361011169087,0.6026105837582628,0.5765982158301827,0.620769904691662,0.6012930288877357,0.6145169480450858,0.036696313518574754,0.0004014682306496751,0.01333167759848566,0.006829593812817945
1.2933400630950929,0.021342658996582033,0.587347898906909,0.6187183322643522,balanced,entropy,12,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 12}",14,0.5965884733836282,0.6175055766420834,0.5700435478334737,0.60544153738566,0.5949261279592647,0.6277377500539675,0.5727901747102577,0.6245875163335372,0.6023877480416141,0.6183192809065132,0.06289593936126438,0.0010167849483992803,0.013268863508616982,0.007664209278692862
1.408437442779541,0.020738935470581053,0.5855723379691142,0.6265475181651454,balanced,entropy,13,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 13}",22,0.5920811182065074,0.625383394143229,0.5682717547789025,0.6056236996746046,0.5940757290280202,0.6407879096876377,0.5700299009069117,0.6399980762626436,0.6034015370548842,0.6209445110576123,0.08097032250743247,0.0003965760818487017,0.013952087676628522,0.013071046763428015
1.5658110141754151,0.02054586410522461,0.5833853099038891,0.6288158698806405,balanced,entropy,14,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 14}",24,0.5937098108298653,0.6282398020940507,0.567836214709216,0.6113304480648195,0.5895076514296579,0.6399482767922118,0.5701917611881285,0.6399221453537518,0.5956767242444461,0.6246386770983696,0.07460486789453721,0.0004884429380813877,0.011924525158911698,0.01068457400406422
1.6954640865325927,0.0209442138671875,0.5828322602252166,0.6378094294680763,balanced,entropy,15,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 15}",25,0.5954008014857772,0.6257303131565525,0.5647540973486073,0.6461019315415557,0.5863107070627251,0.6454591635793042,0.5737378604789087,0.6436840820456621,0.59395371537302,0.6280716570173066,0.08079006455091216,0.000631052762736764,0.011860174622325408,0.008972455947941674
1.8456622123718263,0.0215423583984375,0.58055727730265,0.6453240267041178,balanced,entropy,16,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 16}",28,0.5918202066444245,0.6288166495188526,0.556810044029366,0.6546428750870292,0.587920137199752,0.6509181087413741,0.5724120888625299,0.6451270008112802,0.5938215088837819,0.647115499362053,0.09268107082655065,0.0007978320918844856,0.014052134085881974,0.008875543747246542
2.056299161911011,0.02074427604675293,0.5787318472722396,0.6503354419542069,balanced,entropy,17,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 17}",35,0.5915466504321695,0.6299662915762445,0.5589297135251398,0.6583310777701962,0.5788318265889959,0.6656335068399709,0.5745088590703537,0.6536534862878155,0.5898398695233154,0.6440928472968076,0.1263385062440296,0.0009776614174285445,0.01181218841471511,0.01235186362236407
2.16181640625,0.020545196533203126,0.5780127284002439,0.6563883282095815,balanced,entropy,18,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 18}",38,0.5909557443412107,0.6393155428363926,0.5606345241593551,0.6526182901048581,0.577517489511232,0.6692538303861284,0.5730169026614277,0.6698891003611,0.5879358489633528,0.6508648773594287,0.15197545367761614,0.0007982017087439188,0.010892741621932428,0.011696099280923074
2.314009189605713,0.020545291900634765,0.5748402381614895,0.6624804391732841,balanced,entropy,19,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 19}",50,0.5806929144931746,0.6441505239449771,0.5600804529863664,0.6607599082894589,0.58299523159249,0.6760874920785162,0.568549682457311,0.6752763751973075,0.5818809153137124,0.6561278963561613,0.14795276374779712,0.0004884611576910614,0.009030632779746393,0.012068046126355182
2.444260835647583,0.02075023651123047,0.5759690813053081,0.6626697345668902,balanced,entropy,20,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 20}",45,0.5864998929830827,0.645590075738581,0.5639783977064231,0.6636083623083475,0.5799760838805108,0.6703736431986994,0.5654391232362171,0.6784486319877705,0.5839467961548915,0.6553279596010526,0.21102848875284555,0.0004018600819093772,0.009436783825370904,0.011443961197097815
2.5683289527893067,0.020145702362060546,0.5759556909545415,0.6699108779709044,balanced,entropy,21,"{'DT__class_weight': 'balanced', 'DT__criterion': 'entropy', 'DT__max_depth': 21}",46,0.5828813641912143,0.6492219179325789,0.5579104695066389,0.6738298643968562,0.5862140918665438,0.676356654659893,0.5718103640002965,0.6846865413505724,0.5809597944003756,0.6654594115146213,0.18929973055465724,0.00039896977849652565,0.010208795352929532,0.01202560053485238
