mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_SVM__C,param_SVM__class_weight,param_SVM__decision_function_shape,param_SVM__gamma,param_SVM__max_iter,param_SVM__tol,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
67.58040990829468,8.879446458816528,0.50725,1.0,0.001,balanced,ovo,1.2012755102040817,-1,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 1e-08}",401,0.469375,1.0,0.414375,1.0,0.405625,1.0,0.5925,1.0,0.654375,1.0,0.11345643414902298,0.14245504398587414,0.09929879153343209,0.0
73.51621460914612,9.442007732391357,0.50725,1.0,0.001,balanced,ovo,1.2012755102040817,-1,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.020000010000000002}",401,0.469375,1.0,0.414375,1.0,0.405625,1.0,0.5925,1.0,0.654375,1.0,2.8633017537143064,0.0806517479769689,0.09929879153343209,0.0
71.82777161598206,9.388087749481201,0.50725,1.0,0.001,balanced,ovo,1.2012755102040817,-1,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.04000001}",401,0.469375,1.0,0.414375,1.0,0.405625,1.0,0.5925,1.0,0.654375,1.0,3.4856518975754907,0.25450714933686336,0.09929879153343209,0.0
68.4710172176361,8.676189613342284,0.50725,1.0,0.001,balanced,ovo,1.2012755102040817,-1,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.06000001}",401,0.469375,1.0,0.414375,1.0,0.405625,1.0,0.5925,1.0,0.654375,1.0,2.999927501270483,0.07237548710029715,0.09929879153343209,0.0
66.37284083366394,8.5702730178833,0.50725,1.0,0.001,balanced,ovo,1.2012755102040817,-1,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': -1, 'SVM__tol': 0.08000001}",401,0.469375,1.0,0.414375,1.0,0.405625,1.0,0.5925,1.0,0.654375,1.0,0.20080694803299415,0.040826814460516954,0.09929879153343209,0.0
13.369234371185303,1.7092273235321045,0.70275,0.7602499999999999,0.001,balanced,ovo,1.2012755102040817,126,1e-08,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 1e-08}",211,0.7,0.76046875,0.70375,0.758125,0.68375,0.76484375,0.713125,0.7590625,0.713125,0.75875,0.10289275876834285,0.01200713482691732,0.01081520919816165,0.0024218245962497023
13.557734823226928,1.740738296508789,0.70275,0.7602499999999999,0.001,balanced,ovo,1.2012755102040817,126,0.020000010000000002,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.020000010000000002}",211,0.7,0.76046875,0.70375,0.758125,0.68375,0.76484375,0.713125,0.7590625,0.713125,0.75875,0.10553473125840121,0.023733936802214837,0.01081520919816165,0.0024218245962497023
13.685593557357787,1.7572936058044433,0.70275,0.7602499999999999,0.001,balanced,ovo,1.2012755102040817,126,0.04000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.04000001}",211,0.7,0.76046875,0.70375,0.758125,0.68375,0.76484375,0.713125,0.7590625,0.713125,0.75875,0.03302667667951219,0.026370862909559888,0.01081520919816165,0.0024218245962497023
13.468768548965453,1.7329689979553222,0.70275,0.7602499999999999,0.001,balanced,ovo,1.2012755102040817,126,0.06000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.06000001}",211,0.7,0.76046875,0.70375,0.758125,0.68375,0.76484375,0.713125,0.7590625,0.713125,0.75875,0.05260146040057999,0.021470739172738604,0.01081520919816165,0.0024218245962497023
13.357465982437134,1.7040418624877929,0.70275,0.7602499999999999,0.001,balanced,ovo,1.2012755102040817,126,0.08000001,"{'SVM__C': 0.001, 'SVM__class_weight': 'balanced', 'SVM__decision_function_shape': 'ovo', 'SVM__gamma': 1.2012755102040817, 'SVM__max_iter': 126, 'SVM__tol': 0.08000001}",211,0.7,0.76046875,0.70375,0.758125,0.68375,0.76484375,0.713125,0.7590625,0.713125,0.75875,0.0486566474694996,0.0072361282429070535,0.01081520919816165,0.0024218245962497023
